"","GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE","HTM","VTM","svg_relative_position_x","svg_relative_position_y"
"354","Shot Chart Detail",21800309,380,201935,"James Harden",1610612745,"Houston Rockets",3,8,10,"Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-33,29,1,0,20181128,"HOU","DAL",344.332,104.659574468085
"355","Shot Chart Detail",21800309,396,201935,"James Harden",1610612745,"Houston Rockets",3,6,25,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,96,237,1,0,20181128,"HOU","DAL",550.216,470.085106382979
"356","Shot Chart Detail",21800309,428,201935,"James Harden",1610612745,"Houston Rockets",3,4,35,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,43,258,1,1,20181128,"HOU","DAL",465.628,505.191489361702
"357","Shot Chart Detail",21800309,478,201935,"James Harden",1610612745,"Houston Rockets",3,0,7,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-42,262,1,0,20181128,"HOU","DAL",329.968,511.574468085106
"358","Shot Chart Detail",21800326,9,201935,"James Harden",1610612745,"Houston Rockets",1,11,34,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-24,52,1,1,20181130,"SAS","HOU",358.696,142.957446808511
"359","Shot Chart Detail",21800326,18,201935,"James Harden",1610612745,"Houston Rockets",1,10,46,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-30,3,1,1,20181130,"SAS","HOU",349.12,61.5744680851064
"360","Shot Chart Detail",21800326,35,201935,"James Harden",1610612745,"Houston Rockets",1,9,31,"Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-64,21,1,0,20181130,"SAS","HOU",294.856,95.0851063829787
"361","Shot Chart Detail",21800326,49,201935,"James Harden",1610612745,"Houston Rockets",1,8,4,"Missed Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,232,40,1,0,20181130,"SAS","HOU",767.272,152.531914893617
"362","Shot Chart Detail",21800326,87,201935,"James Harden",1610612745,"Houston Rockets",1,5,29,"Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-227,-7,1,0,20181130,"SAS","HOU",34.708,75.936170212766
"363","Shot Chart Detail",21800326,115,201935,"James Harden",1610612745,"Houston Rockets",1,3,0,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,41,260,1,0,20181130,"SAS","HOU",462.436,508.382978723404
"364","Shot Chart Detail",21800326,234,201935,"James Harden",1610612745,"Houston Rockets",2,6,37,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-189,179,1,1,20181130,"SAS","HOU",95.356,379.127659574468
"365","Shot Chart Detail",21800326,251,201935,"James Harden",1610612745,"Houston Rockets",2,5,7,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-93,231,1,0,20181130,"SAS","HOU",248.572,458.914893617021
"366","Shot Chart Detail",21800326,263,201935,"James Harden",1610612745,"Houston Rockets",2,4,33,"Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-47,9,1,0,20181130,"SAS","HOU",321.988,72.7446808510638
"367","Shot Chart Detail",21800326,265,201935,"James Harden",1610612745,"Houston Rockets",2,4,24,"Missed Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,232,10,1,0,20181130,"SAS","HOU",767.272,104.659574468085
"368","Shot Chart Detail",21800326,279,201935,"James Harden",1610612745,"Houston Rockets",2,3,12,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-9,3,1,1,20181130,"SAS","HOU",382.636,56.7872340425532
"369","Shot Chart Detail",21800326,289,201935,"James Harden",1610612745,"Houston Rockets",2,2,43,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-19,1,1,1,20181130,"SAS","HOU",366.676,55.1914893617021
"370","Shot Chart Detail",21800326,300,201935,"James Harden",1610612745,"Houston Rockets",2,1,31,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,110,257,1,0,20181130,"SAS","HOU",572.56,505.191489361702
"371","Shot Chart Detail",21800326,307,201935,"James Harden",1610612745,"Houston Rockets",2,0,31,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-15,8,1,1,20181130,"SAS","HOU",373.06,66.3617021276596
"372","Shot Chart Detail",21800326,315,201935,"James Harden",1610612745,"Houston Rockets",2,0,0,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-10,4,1,1,20181130,"SAS","HOU",381.04,59.9787234042553
"373","Shot Chart Detail",21800326,329,201935,"James Harden",1610612745,"Houston Rockets",3,10,53,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",31,143,277,1,1,20181130,"SAS","HOU",625.228,543.489361702128
"374","Shot Chart Detail",21800326,354,201935,"James Harden",1610612745,"Houston Rockets",3,9,20,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",30,-159,256,1,0,20181130,"SAS","HOU",143.236,508.382978723404
"375","Shot Chart Detail",21800326,365,201935,"James Harden",1610612745,"Houston Rockets",3,8,12,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",29,11,290,1,1,20181130,"SAS","HOU",414.556,561.042553191489
"376","Shot Chart Detail",21800326,369,201935,"James Harden",1610612745,"Houston Rockets",3,7,54,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-136,238,1,0,20181130,"SAS","HOU",179.944,474.872340425532
"377","Shot Chart Detail",21800326,383,201935,"James Harden",1610612745,"Houston Rockets",3,7,23,"Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-13,25,1,0,20181130,"SAS","HOU",376.252,95.0851063829787
"378","Shot Chart Detail",21800334,18,201935,"James Harden",1610612745,"Houston Rockets",1,10,22,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,169,193,1,1,20181201,"HOU","CHI",666.724,399.872340425532
"379","Shot Chart Detail",21800334,21,201935,"James Harden",1610612745,"Houston Rockets",1,9,47,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,125,224,1,0,20181201,"HOU","CHI",596.5,449.340425531915
"380","Shot Chart Detail",21800334,29,201935,"James Harden",1610612745,"Houston Rockets",1,9,0,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,18,13,1,1,20181201,"HOU","CHI",425.728,75.936170212766
"381","Shot Chart Detail",21800334,36,201935,"James Harden",1610612745,"Houston Rockets",1,8,15,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-14,14,1,1,20181201,"HOU","CHI",374.656,75.936170212766
"382","Shot Chart Detail",21800334,40,201935,"James Harden",1610612745,"Houston Rockets",1,7,44,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-97,245,1,0,20181201,"HOU","CHI",242.188,484.446808510638
"383","Shot Chart Detail",21800334,43,201935,"James Harden",1610612745,"Houston Rockets",1,7,31,"Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-3,3,1,1,20181201,"HOU","CHI",392.212,56.7872340425532
"384","Shot Chart Detail",21800334,96,201935,"James Harden",1610612745,"Houston Rockets",1,3,51,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,66,255,1,1,20181201,"HOU","CHI",502.336,500.404255319149
"385","Shot Chart Detail",21800334,209,201935,"James Harden",1610612745,"Houston Rockets",2,7,30,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-223,138,1,1,20181201,"HOU","CHI",41.092,313.702127659574
"386","Shot Chart Detail",21800334,238,201935,"James Harden",1610612745,"Houston Rockets",2,5,0,"Missed Shot","Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,45,64,1,0,20181201,"HOU","CHI",468.82,165.297872340426
"387","Shot Chart Detail",21800334,244,201935,"James Harden",1610612745,"Houston Rockets",2,4,27,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-192,188,1,1,20181201,"HOU","CHI",90.568,393.489361702128
"388","Shot Chart Detail",21800334,294,201935,"James Harden",1610612745,"Houston Rockets",2,0,50,"Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-233,30,1,0,20181201,"HOU","CHI",25.132,136.574468085106
"389","Shot Chart Detail",21800334,353,201935,"James Harden",1610612745,"Houston Rockets",3,8,13,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-3,16,1,0,20181201,"HOU","CHI",392.212,79.1276595744681
"390","Shot Chart Detail",21800334,408,201935,"James Harden",1610612745,"Houston Rockets",3,4,52,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,-7,248,1,0,20181201,"HOU","CHI",385.828,486.042553191489
"391","Shot Chart Detail",21800334,410,201935,"James Harden",1610612745,"Houston Rockets",3,4,35,"Made Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,226,6,1,1,20181201,"HOU","CHI",757.696,96.6808510638298
"392","Shot Chart Detail",21800334,425,201935,"James Harden",1610612745,"Houston Rockets",3,3,11,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-149,207,1,1,20181201,"HOU","CHI",159.196,422.212765957447
"393","Shot Chart Detail",21800334,610,201935,"James Harden",1610612745,"Houston Rockets",4,2,58,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,44,258,1,0,20181201,"HOU","CHI",467.224,505.191489361702
"394","Shot Chart Detail",21800348,79,201935,"James Harden",1610612745,"Houston Rockets",1,5,56,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-132,226,1,1,20181203,"MIN","HOU",186.328,454.127659574468
"395","Shot Chart Detail",21800348,109,201935,"James Harden",1610612745,"Houston Rockets",1,3,19,"Made Shot","Running Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-7,20,1,1,20181203,"MIN","HOU",385.828,87.1063829787234
"396","Shot Chart Detail",21800348,229,201935,"James Harden",1610612745,"Houston Rockets",2,7,20,"Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,6,68,1,1,20181203,"MIN","HOU",406.576,170.085106382979
"397","Shot Chart Detail",21800348,258,201935,"James Harden",1610612745,"Houston Rockets",2,4,58,"Made Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,223,-15,1,1,20181203,"MIN","HOU",752.908,63.1702127659574
"398","Shot Chart Detail",21800348,261,201935,"James Harden",1610612745,"Houston Rockets",2,4,25,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-7,-9,1,0,20181203,"MIN","HOU",385.828,39.2340425531915
"399","Shot Chart Detail",21800348,329,201935,"James Harden",1610612745,"Houston Rockets",2,1,51,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,9,20,1,0,20181203,"MIN","HOU",411.364,87.1063829787234
"400","Shot Chart Detail",21800348,320,201935,"James Harden",1610612745,"Houston Rockets",2,0,35,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-161,189,1,1,20181203,"MIN","HOU",140.044,391.893617021277
"401","Shot Chart Detail",21800348,337,201935,"James Harden",1610612745,"Houston Rockets",3,11,50,"Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,7,19,1,1,20181203,"MIN","HOU",408.172,85.5106382978723
"402","Shot Chart Detail",21800348,407,201935,"James Harden",1610612745,"Houston Rockets",3,5,30,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,150,237,1,0,20181203,"MIN","HOU",636.4,474.872340425532
"403","Shot Chart Detail",21800348,425,201935,"James Harden",1610612745,"Houston Rockets",3,4,13,"Missed Shot","Pullup Jump shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-227,56,1,0,20181203,"MIN","HOU",34.708,178.063829787234
"404","Shot Chart Detail",21800348,436,201935,"James Harden",1610612745,"Houston Rockets",3,3,31,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0,15,1,0,20181203,"MIN","HOU",397,77.531914893617
